"x"
"Anonymous patriot 🇺🇸🇺🇸🇺🇸
@anonpatriotq
·
18m
If Raffensperger was willing to leak a call with the President of the United States to the Washington Post, just imagine what he was willing to leak to China.

So very true"
"It is quite possible that the Wayne County, #Michigan board of canvassers refused to certify the results of the election because they are concerned about being criminally prosecuted and they won't put their names behind numbers that don't add up."
"There’s a number of reasons this nasty third world fuckstick should resign!!! Better yet just force her to!!!!"
"大家參考一下這些社交媒體，建議大家開備份帳號防止失聯，然後臉書要繼續奮戰下去直到被滅口。絕對不能為了留在那裡進行自我審查，那跟待在新疆集中營沒兩樣。 

MeWe 取代臉書
Parler取代推特
Rumble取代油管
Duckduckgo取代谷歌
Newsmax取代福斯Fox新聞"
"Now THATS a journalist!!!"
"One more thing, this “Trump’s America” menace to society has a Purple Heart from Iraq where an IED sent his Humvee soaring into the air. After it landed, he got out and had to fight for his life against jihadis. He won. Let’s all PRAY he’s “Trump’s America.”"
"If you can show up in large groups to protest, you can vote in person."
"TO NASTY PELOSI.....
So sweetheart, what thuggery are the Soros /Obama/Harris ‘Now Communist party’ planning to screw the AMERICANS this time? ALL TO KEEP US FROM FINDING OUT YOUR CORRUPTION WITH UKRAINE, CHINA & RUSSIA! Years of filthy corruption covered up by media. Trump won by a landslide!"
"FIND THIS PIECE OF SHIT 💩💩💩"
"This blood is on the hands of those that refuse to stop illegals from coming across our border."
"When they don’t like the message and can’t disprove it,
They go after the character!!
Stay the course!"
"IT IS DEFINITELY TIME FOR A RESET. OUR GOVERNMENT HAS GROWN BLOATED WITH PEOPLE WHO ARE WORKING ONLY FOR THEMSELVES. THEY MUST BE REMOVED-ROOT, TREE, BRANCH, AND LEAF-AND REPLACED WITH TRUE PATRIOTS WHO ARE WILLING TO SERVE A TERM AND PASS THE BATON."
"Need lots more of this! These idiots get hurt enough they will back down!"
"Seeing lots of new polls come out.. 😁

ECHO THIS if you’re sure Trump will win!

#trump #trump2020 #maga #kaga #parler"
"If you spoke out in support of, or promoted in any way, the pee-pee tape hoax, because you were too stupid to see through it or too malicious to tell the truth about it, then kindly sit your ass down and shut up. Your have zero credibility on anything of significance. Thanks."
"NOW can we label them a domestic terrorist threat?"
"Remember this important message: not all Democrats are corrupt, not all Republicans are good, and both political parties have betrayed our country to the highest bidder. Justice does not lean to one political party. Justice leans towards the Patriots! 🇺🇸"
"Insanity"
"Liking This ..."
"Pure gold"
"We need a bounty put on anyone wearing blm garb.

This is a terrorist organization working to over throw our Republic.
blm, antifa, and the islamic savages are all working this anti American agenda.

Along with the commies ( demoncraps) in our Congress they all need removal."
"Severe penalties are what is required in order to SEND A MESSAGE that WE THE PEOPLE will not tolerate this behavior."
"Truth be told, Obama isn't even an American citizen so he never should have been POTUS!"
"Re-VOTE FOR ALL LEGAL AMERICAN CITIZENS!!"
"We should have MILITARY TRIBUNALS for TREASON. Praying President Trump declares Martial Law. THEN arrests all ""players"" including the lower court judges and Bill Barr😡"
"#Trump2020 #Twexit #Orwell1984 #MAGA #QAnon #QArmy #WWG1WGA"
"A little confirmation is always nice."
"GET THIS DONE CALIFORNIA !!"
"#transparency2020"
"Older article, however we are about to get a glimpse at Fauci's email. 

I don't give him the distinction of being called a doctor. He is a fraud."
"The bullshit must stop. From this point on, no matter what a Dim says, the reply is "" it's UNCONSTITUTIONAL!""
Every game they play with YOUR LIFE is something that goes against the constitution.
And remember, when they call you ""racist"" they've already played their LAST card!
Fuk off Lefty!"
"I love my President Trump for reasons too many to list!"
"Right,,,"
"Watching the drama called 2020, first the failed impeachment, then the plandemic, the riots in the name of BLM, makes me feel that it’s only because POTUS is draining the swamp. They are scared and trying all tactics to distract. It reminds me of the movie “the Gladiator”"
"Trump did not bring division.
Division brought Trump.

If you don't see that,
then you're part of the problem."
"President Trump will not concede, ever‼️👍💯👏👏👏👏👏👏👏👏👏🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 President Trump tweeted “there is much more to come”‼️👍😉"
"The corruption is so thick you could cut knife"
"Abolish the IRS! Income tax is theft!"
"PATRIOTISM
LOVE OF GOD
LOVE OF COUNTRY
LOVE OF FLAG
LOVE OF FAMILY
LOVE OF PRESIDENT
LOVE FOR LIFE, LIBERTY, JUSTICE FOR ALL
LOVE FOR PURSUIT OF HAPPINESS

SO HELP US GOD 🇺🇸
IN GOD WE TRUST 🙏"
"You can’t breath when you have this drug in your system. He was saying he couldn’t breath long before anyone touched him. Almost 4 times lethal dose."
"Nothing makes me roll my eyes harder than coexist bumper stickers."
"Find this scum, if he doesn't make it to the lockup....oh well"
"What more proof is needed - nothing but wild animals!
‪#Trump2020 #Twexit #Orwell1984 #MAGA #QAnon #QArmy #WWG1WGA #WhatDoesMatter ... is the size of your heart and the strength of your character. @1900LastPresident"
"The liberals paid more tribute to this criminal than they did for Rep John Lewis or Herman Cain."
"W o w"
"God walks with Trump!"
"TWITTER is against us.

THE MEDIA is against us.

BIG TECH is against us.

THE SWAMP is against us.

THE DEEP STATE is against us.

THE HOLLYWOOD ELITE is against us.

CHINA is against us.

But President Trump has the WORKING MAN AND WOMAN and NOTHING can beat that‼️"
"Mortality rate is down. 

Hospitalizations are down. 

Lies from the media are way up."
"They will burn n dye!!! Karmas coming!"
"It’s almost as if Fulton and Dekalb counties hold back counting ballots to see how many they need to win."
"Nancy Nancy Nancy 🤷‍♀️🤦‍♀️ Let’s hope this is true. Who is the gentleman speaking? I have it on the tip of my tongue"
"What a BIATCH!"
"Can we please stop pretending “Boogaloo Boys” is a thing?"
"It's a little different, but there's no Bullshit being forced on you here. Watch out for the trolls though. You'll see THEM."
"How long can the American people withstand the humiliation inflicted by those shameless, fraudulent and corrupt trafficking band of Democrat politicians. Traitors to their own country, sold to China, Ukraine, Russia and conniving with the Islamic terrorism in order to destroy the Great U.S.A.
The BIDENS CLINTONS OBAMAS
PELOSIS SCHIFF SHUMER SOROS AND OTHERS Together with certain media like CNN and social networks like Facebook, Watsup; they should be taken to justice for high treason to the Democratic Constitution of the USA
THE ONLY HOPE FOR AMERICA AND THE FREE WORLD IS
THE GREAT PRESIDENT TRUMP WHO WITH HIS WISE LEADERSHIP AND PATRIOTISM COULD SAVE DEMOCRACY FOR THE PEOPLE OF AMERICA"
"More good news! 
Wisconsin, YOU ROCK!"
"Everyone in California...recallgavin2020.com"
"ECHO!"
"It is the only ""so-called"" orientation that requires a victim."
"JOE BIDEN IS AN ACTIVE NATIONAL SECURITY THREAT 🚨"
"When Trump is re-elected there will be a rivel all over america and the world of people turning to God. Maybe just before the rapture who knows?"
"ABSOLUTELYAWESOME"
"Again, in the Detroit area, they were on live video feed & we saw them tell the counting observers several times they were not going to allow them in to observe the counting. ""Which was to be the protocol for mail in voting."""
"ANYONE who supports ANY democrat, is hiding shit in their own backyards. Period ! BIG SHIT."
"Of course Chinese Communist Party aligned US media hates Trump’s Mt Rushmore speech—it’s pro-American! But read what an immigrant thinks about its great American optimism and joy"
"ReEcho A Lot"
"ECHO ECHO EC"
"If you're going to hold up a black American as a hero, honor David Dorn. 77 yr old retired police captain killed by a looter (lowest form of life = cockroaches). One of the 7 looters filmed Mr. Dorn's death & posted it on Facebook (another low form of life)."
"WHAT???? SOMEONE HELD TO ACCOUNT???"
"Exactly right"
"When the hell are you going to take their protections away"
"This picture proves Americans have become soft and extremely STUPID.
Who wants to go back to the Obama years not me .
I hope joe and his wife understand that there is a bullseye on his back .
The Dems don’t want joe they want the real radical kamala.
Joe will not survive one year ."
"Absolutely awesome"
"ITS THE ENEMY SHOWING YOU HOW THEY CONTROL YOU"
"Another positive action by the POTUS that goes unnoticed"
"IS THIS AMERICA!!!!!🤬🤬🤬🤬🤬🤬🤬🤬🤬"
"🚨 @john, o dono do PARLER, acaba de me responder que a Fox News NUNCA fez uma matéria falando que sua rede social foi comprada pelo Soros. Foi uma montagem mentirosa que fizeram para enganar os usuários."
"Domestic terrorists wanted to kill Rand Paul and his family in the streets of DC last night

Demonic and satanic dark spiritual forces at play"
"Why is it that some blacks are ok with black racism? It's cultural rot.
Racism of any kind is detestable."
"The words “courage’ and “Republican” should never be used in the same sentence. Think George W. Bush, Jeff Flake, Mitt Romney, Lisa Murkowski, Susan Collins."
"VERMIN"
"Total complete corruption! The great reset must be stopped!"
"Hey it’s Ralph Jones,Jr., Ruby Freeman and Ruby’s daughter. I wonder if they know one another?"
"#AOC's calls for #TedCruz's resignation or ""expulsion"" are just more CHILDISH screams from the raging #socialist #democrats. YAWN! #electionfraud #election #trump"
"👍🇺🇸"
"I just joined Parler! Looking forward to meeting everyone here."
"Sheriff, YOU are a rock star! Thank you for your vocal leadership!"
"WOULD YOU TAKE THE OATH? 

IF SO, REPLY BACK “VICTORY”. 

PASS THE WORD. 

“I _____ voluntarily enlist myself in the American Defense Force to restore Constitutional Rule and Freedom across the Nation.”

""I _____ solemnly swear (or affirm) that I will support and defend the Constitution of these United States against all enemies, foreign or domestic; that I will bear true faith and allegiance to the same. I will obey the lawful orders of the constitutionally appointed President of the United States and the lawful orders of the officers appointed over me. So help me God."""
"While we're fighting things on the national level right now, you need to be making some lists for your local and state elections. School boards, city councils, mayors, judges, law enforcement, state legislators, district attorneys, AGs, governors, secretaries of state. THESE PEOPLE have been the source of corruption and tyranny in your day-to-day lives. They take money and advice from people who want to destroy our country. Find people in your communities to run for election and unseat the nefarious officials. These people are not in distant DC. The people doing you harm live where you live. Send them a msg."
"😡😡 the state must feed ALL my kids .. how else will i afford a 55” smart TV, fags & booze, new smart phone and my crack .... and ... you’re all racists 

🙄 #freeschoolmeals #feedyourownkids"
"Pedophiles are animals you can't rehabilitate. They need to be executed on the spot by vigilante justice. The courts and law are useless. It's time we enact citizen law. The courts and the law givers are for criminals. If you're waiting for it to get better it won't Namen one someone who has his/her head in the toilet that decided to come out and breathe? NONE!"
"Pelosi’s ancestor started the KKK?"
"Priorities?

#prosecutethedeepstate 
#stopthesteal"
"Echo"
"I will never forget and I have nothing to do with Muslims"
"Has anyone else noticed the word ”pandemic” is just ”dem” surrounded by ”panic”? 😂"
"Agreed. Let’s just enforce 230 and make sites pick between being a neutral power or a biased publisher. Twitter has argued they are both during different court cases. 

If they want to be a biased publication who wants to support Biden for president, they should just say so, remove their 230 protections as the law is already written and we all move on while they get sued. 

If they want to keep their protections under the current law they will have to change policy to be a neutral town square like Parler. 

I’m not sure why things need to be more complicated. It’s a simple issue. They cannot be protected from liability and be a publisher at the same time and the law is already clear on that. We just need to enforce it.

Finally, we should all join a competitive platform Parler. Get rid of the immoral, corrupt, human rights abuse platforms of Twitter and others and join competition. People who complain but are still active over supporting the tyrants are insincere."
"Go get him!"
"God comfort the families, one died January 1st, and and the other January 2nd."
"Does anybody even still listen to the Dixie Chicks?"
"I don't know about FBI agents (they suck), but maybe 500 Patriots and burn it down!"
"She sounds pretty confident about that."
"Biden's economic stimulus plan is to raise taxes, slash jobs and shutter small businesses.

Yeah I'm SURE America voted for THAT in huge numbers."
"United we are unstoppable!
Do not allow them to divide us any longer!
Love your neighbors, help a stranger, thank a veteran. Be the positive change that you would like to see in your community. #WWG1WGA"
"We need to make this audio go viral! Biden on the phone trying to cover up his corrupt dealing after Trump's election. Hopefully the Trump team will put this in an ad. It's over for Joe and the deep state. Time for accountability!

#quidprojoe #accountability2020 #draintheswamp #trump2020"
"IMAGINA SE O EXAME DO JAIR CORONARO DER NEGATIVO? TODA AQUELA VIADAGEM FEZ VIDEOZINHO REBOLANDO POR NADA..."
"Patriots, I'm sure you can see the Storm is coming to a head. This election is the end for them. Anything they have left they will be deploying now. Suspend Trump's Twitter? Why not. The full force of the fake news is about to descend onto the battlefield for a last stand that will shake this nation to its core. I won't judge you for how you might be feeling now, but I will be disappointed if, after all we've been through, you have any doubt in the victory that's coming, and the justice that will follow."
"Awakenings are Habbening. 
Kek. 🐸"
"FACTS!!"
"WARRIOR"
"Our thoughts are with the President and his family. May he have a speedy recovery."
"God Almighty help Michigan remove her from our Congress! Amen"
"I think the key to @realDonaldTrump coming re-election victory will be “SUBURBAN LIVES MATTER.”"
"#GetWokeGoBroke you dumbasses"
"Nice."
"Vote red Texas 🇺🇸"
"Finally!!!!!"
"He is not anything and never will be!!!🗡🗡🗡🗡🗡💥💥💥⚔️⚔️⚔️"
"ReEcho A Lot"
"Help this patriot!!"
"John Lewis’s funeral was in Georgia. Dozens of Members of Congress were there. 

Georgia is on Washington DC Mayor Bowser’s list of states that require 2 week mandatory quarantine for 14 days 

Are these politicians going into quarantine, or are rules just for the little people?"
"No doubt whatsoever!"
"For real!!!"
"They knew longer than 11 months. It was obvious prior to2016."
"YES HE IS"
"ANOTHER ANTIFA THUG SHOT AND KILLED A TRUMP SUPPORTER TODAY IN DENVER!!!

WHO ELSE IS SICK, AND TIRED OF THIS SHIT?!?! 🤬🤬🤬"
"Nancy Pelosi said Democrats have “won the war”.

So is Nancy Pelosi officially saying that she and her party have been fighting a second Civil War and that President Donald Trump and 70 MILLION Americans are “enemy combatants”?

I thought we had the right to have opposing views in this country...

Guess not! 

Nancy says we are in a War..."
"Aren’t Democrats brilliant? They managed to pick candidate AGAIN who is under federal investigation- this time its money laundering. Poor old feeble Joe. You’re finished. It’s all in the laptop. #BidenCrimeFamily"
"When the People fear the Government there is Tyranny. When the Government fears the People there is Liberty."
"🤩 Not sure if it will work for others.

If you've reached your follow limit, log out and log back in, you are then able to continue following 😍"
"ReEcho A Lot

Please repost information to many Social Media websites."
"Yep. I'm quite sure that these guys see themselves as so rich, so famous, so successful, and so powerful that they are untouchable. Let's hope they are wrong."
"The deep state “double standard” is at your doorstep now. 
Your civil rights have been revoked, and a sick criminal is being enthroned as your monarch. 
If you aren’t furious yet, c’mon man, what does it take??"
"If every last one of them doesn't go to prison our country is doomed!"
"We are all born to die—the difference is the intensity with which we choose to live."
"You know it’s true. They’re all connected by their wanton need to destroy your sovereignty & create the new world order, globalization, total control."
"Do liberals understand...u won't dare arrest us for not wearing mask...when u won't arrest illegals 4 breaking into USA...identity theft...& committing thousands of felonies per day across USA. Illegals 7% of population but commit 45% of crime. I DARE u to arrest us for no mask. Arrest a patriot. Start a revolution. Dont dare bring up ""law."" There is no law anymore. Rule of law abandoned by liberals long ago. Go for it! #DOUBLEDARE"
"A closet democrat, we need to clean house so bad in this country!!!"
"Not a solar panel or wind turbine in sight Barry? No public transportation? Helicopter maybe? Just another punk crook from Chicago."
"to all the trump supporters who are seeing this: its okay to be closeted 🤧 coming out takes times, its a process of finding yourself and you will struggle during your journey but you can do it 💗💓💕 that time will come when you can finally accept who you are ✨💐💕
#trump2020 #backtheblue #itsnotokaytobegay #homophobic #bluelivesmatter #ibacktheblue #defundblacklivesmatter #parlerksa #teamtrump #teamtrump2020 #trumppence2020 #trumppence #whitelivesmatter #icarry #firearm #gunowners #guns #firstamendment #maga #makeamericagreatagain #politics #fatkidclub #meme #gardenclub #parler #twexit #techtyrants #bitcoin #videogames #nomasks #masksareforslaves #masksoff #masksdontwork #nomoremasks #takeoffthemasks #saynotomasks #blmthugs #isupportpresidenttrump #isupportpresidenttrump #isupportbluelives"
"The President: The goal of the Left is not a better America but ""to end America."""
"Someone REALLY special to me is new on here, and needs some followers! You may recognize her 😉🇺🇸 @QueenAnonAmy"
"Evil!!!"
"Wow"
"Truth is Told"
"The left wants to let more vermin like this into the U.S. unchecked. 

Keep up the good fight 45! How about going after Soros next for undermining law and order?"
"WTF??? People need to go to prison. This is beyond disgusting."
"I personally Will Not Consent to further tyrannical lockdowns of the United States of America!!!"
"If you’re feeling bad you’ve been banned - don’t. 

Twitter bans all of the cool people. 

All it has left are lame pundits copy pasting links to Wapo articles."
"Now is the time for us to do the same. Their sacrifice must not be for not. Powerful image and inspiring."
"Do I know anyone on here who owns a moving company?"
"Privilege is when your 'oppression' is purely imaginary."
"Check this out"
"That is absolute proof of voter fraud"
"You know Dan I bet you that the real journalist that gone on, like Chet Huntley, Walter Cronkite, are rolling in their graves at the dis-service you and all the MSM FAKE NEWS HEADS ARE SPEWING!"
"Mexico's President Says He Will Not Congratulate Joe Biden. No one has one until the litigation is handled."
"Too Bad Ahole"
"Hey parler, I think everyone needs to listen to the X22 report, might calm some of you down. First of all, the DOJ can't step in till ten days after the election...so chill. Second of all, y'all think POTUS didn't know this was going to happen? He's been telling us for months, this fakedemic was just for pushing the mail in ballots, that's ALL. Notice CNN has taken down the covid fear numbers from the screen?

POTUS is showing us THE DEEP STATE.

Our actual list of enemies;

MSM
Hollywood
Pro sports
Twitter
Facebook
Utube
Democrats
Liberals
Antifa
BLM

They are showing themselves as liars, america haters, communists, destroyer's of freedom and liberty.

And worst of all.... now we are finding out they fuck and kill children.

All TRUE. 

We have to stop them."
"Whoever's in the area, head down to:

Mac's Public House
130 Lincoln Ave, Staten Island, NY 10306"
"Kemp and Ratsbuger need to be locked up they are paid by dominion and the CCP."
"It would so cool to be able to livestream direct here to Parler."
"They should HANG. 100%"
"The American media didn't begin as an enemy of the people. But it has evolved in that direction, thanks to over-broad protections against wrongdoing which, in hindsight, were invitations to behave disreputably and dishonorably. Powerful interests quickly realized that in order to destroy their enemies with lies and dramatically alter the character and composition of society, they could simply buy a newspaper, or control the output of a media organization--thereby insulating themselves from all consequence and criticism. The consequences have been devastating."
"👌 👌 👌"
"We Love Trump.
Did you think he wouldnt be there?
Hell to the NO. 
He is a True Patriot."
"Arizona will be solid RED this go around. Vote Trump and McSally."
"They got more going on than our entire justice department. Good for them!!!"
"#trumpwon"
"Obama spied on their enemies for years.

Obama is a Communist.

Obama’s Admin was filled w/ Communists.

Thats what Communists do. 

Our Constitution wasnt going to stop a bunch of Communists b/c they didnt believe in it.

Their oaths meant nothing to them.

They all must pay."
"Funny how the Democrats are upset that Trump used the system to pay the minimum amount of taxes as required by law. Did they forget he hasn’t taken a salary the whole time he has been president?"
"Echo!"
"IF YOU'RE TUNED INTO MAIN STREAM ENEMEDIA RIGHT NOW AND BELIEVING THE LIES BEING PERPETRATED FURTHER EVEN WITH ALL THE EMPIRICAL EVIDENCE OF CORRUPTION UNEARTHED FOR YEARS OF CORRUPTION BY DEMOCRATS AND RINOS, GO TO A MIRROR RIGHT NOW AND LOOK. FOR YOU ARE THE USEFUL IDIOT OF THE SWAMP AND DEEP STATE BIG GOVERNMENT MAFIA FILLED WITH TRAITORS AND RINOS ALL CONSPIRING THIS CONTINUED GLOBAL COUP AGAINST AMERICA AND AMERICANS. YOU DON'T DESERVE TO BE AN AMERICAN CITIZEN NOR BE ABLE TO VOTE. 

""He who fights with monsters should be careful lest he thereby become a monster. And if thou gaze long into an abyss, the abyss will also gaze into thee."""
"DISGRACEFUL!"
"ECHO ECHO ECHO the SHIT OUTTA THIS!!"
"👍🏻👌🏻🇺🇸"
"Wow, this really gives the DemocRATS a shot in the butt, as it didn't say Gun, it places that culprit on people, souls logical to MOST, but definitely doesn't fit the DemocRATS agenda.
Bill Robertson"
"Right on!"
"I'm starting to see that the Republicans are scared to investigate the DemoRats because they play dirty, have no conscience or ethics and will go to any lengths to stay in power. The Republicans need to get down in the trenches and fight back or get out so real fighters can get in the ring!!!"
"Echo me please! 22 eyeballs? For this classic?!"
"Because Obama was illegitimate. He is not a US citizen. He's a Kenyan!"
"I would look at some presidents of the past."
"Masculinity is not toxic. The Prius driving. Feministic, Soy Boy man shaming assholes are"
"I love her & her work !!!"
"Wow"
"Since drama queen Obama has opened up about the Coronavirus response , one question begs for answers . Why does the inept and incompetent response of the Obama administration to the H1N1 epidemic still get a pass ? The Liberal double standard reeks of gross negligence and criminal misconduct ."
"PATRIOTS UNITE!"
"Media is lying to the American people to cover-up the violence."
"It’s time for Hillary Rodham Clinton,Susan Rice and others will soon face their day in court. Judicial Watch and @blocked are gettin all the paperwork that the State Department has been hiding on this plus Fast & Furious. Pray for Tom he’s doing a great job."
"If Joe Biden can’t handle tough language from the President of the United States during a debate how can he expect to deal with tough world leaders as President of the United States? 🤔"
"BEN SHOULD KNOW."
"#trump2020landslide #welovetrumpandmilania"
"Wow.. what happened to lockdown?"
"Your Marxist Democrats objective!"
"I’ll take chumps over perverts any day of the week."
"Thanx John,
I look forward to having access to an edit button in the future."
"Democrat convention: Doom, gloom & America is over.
Republican convention: Beautiful testimonials, optimism & a great American future.
Which do you think Americans chose?
#KAG"
"Never Trumpers: ""Biden/Harris will be moderate!""

Harris: Puts ""she/her"" pronouns in her TW bio."
"Obama has blood on his hands and sperm up his ass."
"#Hydroxychloroquineworks"
"I have spoken to hundreds of democrats over last few months, most dislike @realDonaldTrump but hate the state of @TheDemocrats platform. Most have said:
“I will hold my nose and vote for Trump for the sake of the country”
😳😳😳"
"Beijing Biden - and we have the receipts which show that the CCP owns Dominion Voting Systems. 

Which arrow is this Nancy?
Romney?
Feinstein?
Newsom?
Mattis?
Biden?
All involved.
All guilty."
"This is exactly what they did in Venezuela when Chavez was first elected 
I lived there at the time and saw it with my own eyes. Next the Chavistas shot live stock belonging to the opposition party to take their land."
"A federal appeals court upheld Florida's requirements that ex-felons must pay off their outstanding debts before their voting rights are restored. Civil and voting rights groups contend that the requirement amounts to an unconstitutional poll tax. 

The majority ruling in the 200-page opinion was written by William Pryor, the chief judge of the 11th Circuit Court of Appeals, and joined in part by judges Kevin Newsom, Elizabeth Branch, Britt Grant, Robert Luck, and Barbara Lagoa. Trump appointed all of those judges to the federal appeals court, with the exception of Pryor, who was appointed by President George W. Bush. 

Trump has said he's considering four of those judges — Pryor, Newsom, Grant, and Lagoa — for the Supreme Court, let’s hope is a lady. Democrats won’t dig up old rape victims that way."
"Because the Clintons own the DOJ and like she said , if she goes down half of DC goes with her. 
DC is more corrupt than any of us could imagine. Short of revolution and pulling the politicians into the streets to be executed, the swamp will NEVER be drained."
