"x"
"And nothing done about it."
"The FBI is corrupt they don’t investigate crimes they commit crimes and coverup crimes"
"‪DID YOU KNOW?‬

‪Americans living outside of the country CAN register to vote for the 2020 elections.‬

‪If you, or someone you know, lives abroad & needs help registering to vote, please contact me.‬

‪I've helped people in Belize, Germany, & Mexico. ‬
‪#Trump2020 ‬"
"The more I see of Dominic Cummings the more I am convinced that he is the most important asset Britain has. He's tough, can't be bullied, is a true Brit and the pro EU civil service chief who tried to extend our leaving date from the EU when Cummings was sick is now retired. 

I have a lot of time for Dominic Cummings."
"P.O.S. SOROS OWNED CRIMINAL"
"👏👏👏👏"
"I absolutely despise this America hating racist MAN"
"The time for peace might be over, they don't care about peace only power, you gotta fight fire with fire."
"No energy for them here ..."
"So BLM is above the law according to DeBlasio?
DeBlasio needs to be removed from office at the first instant possible. He is now demonstrating that he is completely out of control and the Rule of Law means nothing to him."
"Post it to twitter and everywhere and make sure they ALL know this is the Democrat platform. It is part if the LGBT movement and the WHOLE country we should know that this is what the Democrat party platform is."
"So now we learn Sen Chuckie Schumer took $$ from J Epstein who made millions off of supplying and then blackmailing pedophiles and other sexual deviants. Looks like the Dems were richly rewarded for their protection by the likes of Weinstein, Epstein and their friends in Hollywood."
"🇺🇸♥️🇺🇸"
"Rumor has it Trump is going to pardon Assange but he's waiting for the moment. I hope it comes true.
#PardonAssange"
"Exactly!"
"The next few weeks are going to go thermonuclear in politics. Now is the time to stand firm and have the President’s back - and the conservative constitutionalist Judge he selects for her replacement."
"In the states with extended voting we need Republicans there to poll watch.
It's your right to make sure this election isn't stolen.
This election sadly won't be final for at least 9 days after November 3rd and expect violence from the left during that time as well as Democrats pulling any stunt to steal the election.
Pray America, Pray.
God Bless us one and all."
"ECHO ECHO ECHO 
🚨🚨🚨🚨🚨🚨🚨"
"Oh my Lord in Heaven! More tingles up and down my spine!

No, I was not using the Lord's name in vain. It was said in great gratitude 🤗❤🇺🇸"
"Human Traffickingis Slavery! Why doesn't anyone say that? SOMEONE SAY IT! #TRUMP2020"
"If Barr and Durham are not deep state shit people, why weren't Comey and Brennan charged for framing Trump?"
"Good for them. The supreme court ignored it's only duty and that can't stand. If there are threats the FBI goes after it, but you CAN'T COWER to threats. If you are scared to do your job, resign."
"We will remember the choices you made"
"Democrats spent 4 days last week telling American what a nice man Biden is while also telling America what a monster President Trump is.

They never once addressed 

China

Iran

Blacks killing blacks 

Antifa and BLM destroying our businesses

Antifa and BLM killing cops

Antifa and BLM killing innocent Americans

How they would handle the coronavirus (original ideas) 

How they would help Americas recover from the lockdowns 
 
Joes obvious cognitive issues

Harris’s obvious corruption issues"
"ECHO ECHO ECHO"
"If the CIA was in on the fraud in this election and most likely Previous elections 

 Isn’t that considered operating on US soil when the CIA is not supposed to operate on US soil 

that is a treason charge for the entire CIA because you’re operating within the United States when they legally do not have the right to do so 

shut the CIA down"
"Bloomie knows, he is hoping your ignorant and don’t remember or believe it."
"UNITED WE STAND WE WILL WIN 👍🏻🇺🇸👍🏻🇺🇸🙏🙏❤️"
"Oooops"
"FYI Budget Update

-President Trump just invoked the Impoundment Control Act of 1974 while signing the COVID bill, allowing him to redline areas that must be addressed.

-This sends it back to Congress forcing them to 1) repeal 230, 2) cut out the wasteful spending, 3) add $2k."
"ECHO ECHO ECHO ECHO 
🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨"
"Civics 101
 1 reason the Left removed Civics Education in Public Schools is”Free Thinking”is not a”Pack Mentality.”For Socialist this is Taboo that must be eradicated, for them to overthrow our Constitution. Our Founders were brilliant men. The Colony’s were subservient”Nation States. After the Revolution the idea of independent Nation States was fixed in political theory. Independence was the bedrock of each ones constitution. To form a “More perfect union” the”Electoral College”was created (smart)to give each state its say. The idea being that each state have its say to the whole of a United States. This insured that a minority of states cannot through larger population over power the whole of the Nation. Our Civil War was the first attempt to circumvent this. Democrats have despised it to this day. They misrepresent one vote intention as counted for the whole United State. This idea robs each state of its autonomy and character! Outlaw the Democrats as they corrupt with Deception!"
"E o #Viruscomunista destruindo o planeta."
"Is Parler acting strangely for anyone else? Some posts are getting very low views for some reason."
"????? Sindicatos tem que acabar isso sim!!!"
"Love Uncle Ted! Always says it like it is 👍👍"
"Media are meddling scumbags paid by traitors"
"Biden, born an asshole and grew around it."
"What the actual F am I watching??? Biden not answering questions and getting away with it!!!!!! 🤮"
"Take a couple of minutes and follow back all the Patriots that have followed you this week!🇺🇸🇺🇸
#yourturn 
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸"
"108 years of corrupt politicians got rich off of American taxpayer's backs."
"The reason why he spits so much hatred for Trump.
De Niro, like so many other sick pedos, is terrified of getting caught."
"Get used to 5-4 for conservatives! The new reality of SCOTUS! Epic!"
"GET 'EM, CANDACE!!"
"Who in their right mind would be convinced to vote a certain way because a bunch of naked idiots on twitter said so? 

The brainwashed morons who live on twitter need to step out of their bubble and realize the entire world is laughing at them."
"Shouldn't it be abundantly obvious to everyone that Twitter's permanent suspension of Trump & its systematic purge of conservatives & their followers that this isn't primarily about Trump. Just look at what the other digital tyrants are doing to Parler in a despicably coordinated effort to destroy it -- and silence conservative speech. They are using the terrible events of Wednesday as cover for their purge. Remember, we all condemned Wednesday's violence. We don't own it. They have never condemned leftist violence. But just as they used Covid to diminish our liberties, they are using their moral outrage over Wednesday to pretend we're all violent and that our speech leads to violence. Folks, this is nothing new, they've been saying for years that conservative speech intrinsically leads to violence. Please recognize this for what it is. These are truly horrifying times. Just when we thought it couldn't get any worse. They are flexing their muscles after their victory & more is coming."
"I see signs all over saying black lives matter. I’m just trying to figure out WHICH black lives matter. 

It can’t be the unborn black babies. They are destroyed without a second thought. 

It’s not black cops. They don’t seem to matter. 

It’s not my black conservative friends. They are told to shut the **** up if they know what’s best for them by their black counterparts. 

It’s not black business owners. Their property does not mean anything. 

It’s not blacks who fought in the military. Their statues are destroyed by the black lives matter protesters with disdain. 

So which black lives matter again?"
"🥓🥓🥓🥓🥓🥓🥓🥓🥓🥓🥓🥓🥓
🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖
🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷
🐗🐗🐗🐗🐗🐗🐗🐗🐗🐗🐗🐗🐗
🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽
#KAG #TRUMPTRAIN2020 #2ndAmendment #USA1ST"
"To hell with fuckfacebook!!!! President Trump will be President till January 20, 2025!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
"AOC Voting in favor of a Stimulus Bill she said she couldn’t read because it is too long is exactly what is wrong with our Government."
"Cheaters"
"SO HERE WE GO ONCE AGAIN with the democrats obstructing the president .
This time they will vote to limit the presidents war acts by voting on a war power act .
This shit HAS GOT TO STOP ,they will NOT allow the president to do his job no matter what he does .this democrat hate for the president is destroying this country ,LET THE PRESIDENT DO HIS DAMN JOB .

you can say what you will but as far as im concerned ,the democrats are by far the greatest threat to this country ,NOT IRAN ,NOT N. KOREA , but AMERICAN DEMOCRATS they are a cancer and they are after us all .
They have GOT to be stopped ."
"If Joe Biden gets elected, what monuments will he knock down first?"
"Wow"
"Rose Bowl moves to Texas! What a slap in face of California. Changed century of tradition because dumb communist California wouldn't let parents of players attend biggest game of their lives. California needs to secede. NOT part of my country. Capital of my country is Texas!"
"THIS IS an important FIND !!!%"
"An entertaining informative read! Drain the filthy swamp!"
"FBI Director Wray's Corrupt Deep State FBI Continues to Redact Documents to Hide Its Crimes - Will Americans Ever See the Complete Picture of Deep State Crimes?"
"Imagine not being able to handle another 4 years of Trump and the mighty Republicans..

Imagine unleashing a mild virus and crashing the world's economies because you just can't deal..after a failed impeachment and fake Russia collusion thing..

Imagine having to incite mobs and violence, burning of cities and defunding of police, because you cannot deal..

Imagine starting a civil war becase of a bad orange man, who twice saved the economy, brought peace to the middle east, lowered tensions with NK, reduced drug prices to pennies.. 

imagine starting all this because you hate the greatest President of all time.. 

What kind of child molestation, satanic sick shit are these pedos hiding that the world has to end if Trump is re-elected? 

The NWO ends here...

Spoiler alert - civil war can't be avoided"
"Good news! Tonight it will cool off to a brisk 97 degrees F. Tomorrow is going to be a cool 114F haha 🤣 

I’ll see you all on @Mariabartiromotv ‘s Fox Business Show at 4:30am pst/7:30est! Look forward to it."
"#VOTEOUTEVERYDEMEVERYWHERE"
"UP YOURS CRAZY MAZY
🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽
AMERICA LOVES POTUS
❤️🤍💙❤️🤍💙❤️🤍💙❤️"
"Mitch McConnell, you’re pretty knee-deep in Chinese money also aren’t you? Your wife, Elaine Chao and her father’s business is 80% Chinese oriented. It’s time for you to go buddy. We have enough hypocrites in our government..."
"Matthew 18:20!"
"From cod community? Echo this to find mutuals"
"Why doesn’t Trump Fire this midget asshole?"
"Give cash to a violent communist group killing people & demanding whites vacate their homes under threat of arson & violence!! Is the NFL, NBA & MLB really THIS f**king stupid?!!"
"That's the Democrat playbook. Projection"
"I agree. A lot could happen to him, as anyone, in 4 years. We need him now. Maybe Don Jr in 2024."
"Please do!!!!!!!!!!!!"
"Worth Repeating"
"THE MARK OF THE BEAST
“No one could buy or sell without the mark”

✅ Developing the technology 

✅ Ability to implement the tech

✅ Convincing people to comply

—> You are here

___Requiring your compliance

___Death Penalty for non-compliance

#Prophecy
#6uild
#6ack
#6etter"
"President @realDonaldTrump’s administration is the most honest and transparent in our history. This is why they hate him so much, it uncovers the past fake political hacks.

This is why we love him."
"Fato!"
"Thank you, Dan.

Keep us up-to-date.

Days like this, I wish you had a a late podcast. Things are changing by the minute."
