"x"
"It's December 16th, 2020. Covid-19 was created in a lab and released on purpose to tank the world's economies, murder people, and destroy small business. 

It was additionally used to subvert the 2020 presidential elections...

It will shape our society and transform our world more than anyone can imagine... 

Spread this message"
"Democrats are now the party of coastal elites, urban beta douchebags, psychotic feminists, rioting anarchists, Wall Street, Hollywood, and Big Tech

They’ve abandoned real middle class Americans

In fact, they probably hate them"
"The 14th Amendment demands equal protection under the law. So help me understand how it's constitutional to enforce lockdowns on some and not on others based on their cause or ideology? And if something is unconstitutional, that's another way of saying it's illegal."
"ReEcho A Lot"
"Ok folks listen up and listen well please! Echo this everywhere like our country depended on it! As an American US Marine a patriot a single father that is a Christian and makes GOD my priority. I have a question for anyone and everyone! How do you live in the greatest country in the world that gives you the freedoms and liberties to do and say whatever you want to without persecution. You see over the last 4 years since trump has been president you have seen this man take no pay to be our president, he has been humiliated tortured impeached accused of betraying his oath of office, his family has been drug through the dirt as well, he wakes up everyday to fight for US and to fight those who are robbing us blind keeping us divided keeping us isolated keeping us poor, he knows way more then he can tell us and we sit here as citizens and hate this man because we are being taken over by psychological warfare and don’t know it? U vote for a man who is so corrupt and crooked why?"
"I just had plumber in my home. He is small biz owner- with his wife as bookkeeper. In biz for 40 yrs. Christian. Happy. Nice. Believes God is in charge & God picked @realDonaldTrump & Trump will win. Millions of Americans just like him is why you commie scum will never beat us."
"@erictrump . Hailing you from FEMA region 3 & the land of our Dear Leader Ralph Northam to let you & POTUS know, this AM, while entering into Walmart was stopped about for not wearing ""The Mask,"" next, demanded of me to show my Papers for proof of Medical Exemption. This has been really fun living a double life as a special Communist China and as a 1930 Nazi eras' citizen here in the USA. Still, nothings' preferable to the Law & Order of Our Constitution & Bill Of Rights. Thinking about moving to still FREE S. Dakota, if, one day we can find the money. Know, that we out here, sorely, miss input from the invaluable counselors our winning 2016 POTUS candidate used to have. Please, be good & keep safe there under the Good Lords' wing."
"Now we know why the GA SOS is hiding."
"Turning a blind eye to the elections fraud will lead to the loss of the two Georgia senate seats and result with democrats controlling both houses and the White House. Packing the imposing long locks to secure an uninterrupted implementation of their radical plans will be next!"
"Because he won! He won fair and square! HE WON! Why should he concede? #trump2020 #patriot #presidenttrump #maga"
"Woohoohoo!"
"2012: Fight for gay rights and equality 

2016: Fight for Women’s right and equality
lol

2020: Fight for Black peoples rights and equality 

Spoiler alert: they have always had their rights and have alway been 100% equal"
"OMG ARREST THEM NOW! GET ANSWERS SICK BASTARDS 👺"
"PLEEEAAASE let US ""flashmob"" congress!"
"This is exactly the type of issue I was trying to highlight by showing everyone the “USB rubber ducky” that almost everyone ignored."
"👍 👍 👍 🙏 🙏 🙏"
"In other words, don't erase the machines. WINK WINK. 
If the machines are not impounded of course they're goingto erase the machines and say, OOPS!"
"So Thankful for JESUS!❤"
"Hello, Parler! 😃"
"Nancy Pelosi reportedly doesn’t have the votes to remain as Speaker.

Bye-bye, Nancy! 🤣🤣"
"Americans want safety and security. They want law and order. They want their law enforcement and they love these heroic men and women in blue."
"It's Real😢"
"Yes I posted this information a month ago warning something was going to happen with the voting machines. He’s also on George Soros company Open society foundation board. I SAW IT COMING LONG AGO WHEN I WAS RESEARCHING THE VOTING MACHINE COMPANY. 

CROOKED AS FUCK!!!

FIND HIM FBI!!!!!!!"
"GET THE ROPE"
"Yes because it is far more than what is shown here just ask Nikki Haley. Murderers terrorists and traitors are running famous there."
"After the November election just watch and see how fast the COVID virus disappears."
"The left understands we on the right are rational, sensible, respectful, God fearing, law abiding, fair and have morals. They’ve made the calculation that we are not prepared to match the violence perpetrated by their psychotic mobs; and rightfully so. The truth though is a time will come when doing nothing is no longer an option, if it hasn’t already. We must stop acquiescing."
"Basement hidin’ pos biden should concede now and then go to jail! 

#boycottmsm #canceltwitter #cancelfacebook #freedom #StopTheSteal #MAGA #voterfraud #magaveteran #teamtrump #marchfortrump #cancelblm #boycottfacebook #fightback #walkaway #resist #istandwiththeproudboys #unsilentmajority #parler #freedomofspeech #realnews #bidencrimefamily #savetherepublic #veteransfortrump #ksaparler #kagpatriots #kag #keepamericagreat #redpill #auditthevotes #nomorelockdowns #silentmajority #silentmajoritynomore #releasethekraken #sidneypowell #godblesslinwood #deplorable #fakenewsmsm #sctylraid #deepstate #defundblm #defunddemocrats #defundantifa #sicsempertyrannis #seanhannity #newrepublicanparty #newsmax #newworaldorder 

#keepthefaith #dominion #election2020results #trumpsupporters #conservativecult #parleruk #parler #trump2020 #keepamericagreat #donaldtrump #maga #coronavirus #joebiden #georgia #americafirst #backtheblue #obamagate #draintheswamp #trump2020landslidevictory #veteransfortrump"
"🇺🇸PATRIOT POST🇺🇸

Something enormous is going on behind the scenes

All of a sudden, the GOP, regular turncoats, people who flow where the river takes them are all coming out to support the President despite being regularly against him, undermining his rule as POTUS and being an overall obstacle.

What do they know that we don't? The momentum shifted so suddenly that the atmosphere itself has changed, even useless people like Barr and deep swamp monsters are forced to speak up."
"Good info 🇺🇸"
"Now they changed to ""We don't like the evidence"""
"Support GOP Stella"
"Oh look, it's Michael (and I'm not talking about Jackson)!"
"Horrible. Peaceful protestors is this what you want? If it is admit it"
"One man army"
"She.........is.........AWESOME!!!!!!!!!............
Run for congress!"
"Political corruption 101"
"She is an Enemy Agent! Fry her ass!"
"A liar and a whore- this certainly qualifies her for the Democrat’s leaders race"
"YES WE DO!! 👍👍👍👍👍👍"
"Agreed!"
"I heard today...
""Don't expect this to be resolve by Thanksgiving.""
""Don't expect this to be resolved by early December."" 
Sooooo... could that mean we can look for a breakthru say... 12/21???!!
And maybe a MERRRRRY CHRISTMAS?!!"
"She should be removed, immediately!"
"عايزين نبقى نتفق في يوم و نشرب مخدرات مع بعض"
".@funkdapopo
Tell me.
Who is a bigger asshole than someone who denies the anti-Republican bias of Facebook and Twitter? Why do you think there's a market for Parler?"
"Shows how democrats, liberals, socialist, communists, WANT you to think their all nice& good people, who only want the best. BUT then their true evil sadistic inner selves come out. 
Evil Idiots"
"WHY CAN'T OUR ATTORNEY GENERAL DO SOMETHING NOW? It's not as if Hillary was charged and won in court. That would be double jeopardy. She was never charged which means any Attorney General can bring her up on charges if they have the evidence! Lisa Paige said they were told by attorney general Lynch to not pursue Hillary. 

Lock her up! 

🇺🇸WWG1WGA TRUMP2020🇺🇸"
"The DC “police” are not police!"
"LIBERALISM IS A MENTAL DISEASE AND PELOSI HAS A SEVERE CASE OF THIS DISEASE!!!"
"So Goodyear Inc. just came out with their acceptability list of items your can express at work. 

BLM, acceptable, 
LGBQT alphabet soup, acceptable

MAGA, unacceptable
Blue Lives Matter, unacceptable 
All Lives Matter, unacceptable 

Fuck you Goodyear, BTW, your tires suck!"
"Thanks to Margaret Sanger. Eugenics scary."
"#NoCovidVaccine
#ProveCovidExists
#CovidHoax
#BeAGoodSlaveAndWearYourMask"
"Amen"
"ECHO!!"
"Just hoping she has the daggers with her to deal with this pit of Hell. The Deep State is so Deep, will they only touch the surface. Pray hard to give them the strength and wish them well. God Bless our Angels On Earth"
"#Breaking Kyle Rittenhouse has been released on bail and is heading home."
"From the chicago mayor's horses arse mouth

HER IDEA OF FORCING PEOPLE & MAKING PEOPLE FALL IN LINE USING OTHER CITY DEPARTMENTS 

 ""NEW WORLD ORDER""(FROM HER OWN MOUTH)"
"So CNN actually cut away from Trump's acceptance speech to denounce it as ALL LIES as the speech was still going on?!!!

In the history of American politics has ANTHING so outrageous been done by the media before?

Truly astounding, even for CNN."
"Another Black GhettoRat Scumbag! Needs a bullet to the brain!"
"Investigate them all on every little thing in their lives. See how they like it. What they did to Trump over thelast 4 years is traitorous."
"Thank you, no."
"This is really sad!!"
"#Privilege"
"Trump’s sons are successful men that run one of the largest private companies in the world. 

Biden’s son is a druggie and deadbeat dad that banged prostitutes and his dead brother’s wife."
"It all comes down to one thing. The strength of The Pres. to again defy the odds, the naysayer and the doubters. To do what no other Pres. has done. Fix this mess. This is Donald Trump’s moment in history. And I believe in the man and the moment. So should you.

 @judgejeanine opening statement ."
"Vets walk out of meeting with AOC! They can spot the enemy a mile away! All should walk away from this Communist rhetoric!"
"Hoaxed is the biggest conservative documentary in the world right now and yet most so-called conservative media are ignoring the fact it was just banned on Amazon

Take notes"
"You’re worried about me not wearing a mask, while I’m worried about the millions of children being trafficked for satanic ritual abuse. 

WE ARE NOT THE SAME."
"Amen!!! 100% on point!!"
"Here’s some of the faces of the Antifa Terrorist Group ... Share this around so we can be aware and see who these very violent people are..."
"We have little dictators popping up all across the U.S. 

What do they have in common?

Gretchen Whitmer Michigan DEMOCRAT
Andrew Beshear Kentucky DEMOCRAT
Ralph Northam Virginia DEMOCRAT

#WalkAway from DEMOCRATS
#coronavirus #COVID19
#MAGA"
"Remember, you're allowed to blame EVERYTHING EXCEPT PROTESTS/RIOTS for the rise in coronavirus cases."
"I think Conservatives need to make a stand outside movie theaters who show #TheHunt! We cannot stand by when there is a movie depicting Democrats hunting down Republicans!"
"Eventually we will get to this."
"YES!"
"Wow"
"Never trust a person who buys lottery tickets and says they hate rich people."
"Echo This as it cannot be seen with just an upvote!!! Thank you Texas"
"Trump's tax returns belongs in a nothingburger."
"Just say no to this creep. He is not a public servant. He does not support Trump. He’s part of the corrupt, power-hungry, Dem machine. He will definitely make the problems worse."
"Once this gets out we’ll get reports of COVID spikes with the Amish"
"Class a a****** deserves to be put in jail for doing that"
"Como é que é???

URGENTE - ALCOLUMBRE BARRA PF
Alcolumbre impediu a PF de fazer busca e apreensão no gabinete de José Serra. 

E quando houve as buscas e apreensões em gabinetes de parlamentares,incluindo um senador?

Quando a operação é contra apoiadores do governo Bolsonaro a PF tem livre acesso?"
"Sums it up...🇺🇸👊
#ilovemycountry 
#libertyandfreedom"
"It's shameful the lenths lefty will go to for the continued OPPRESSION of a free society"
"So fucking true"
"ECHO if SLEEPY Joe Biden is a MONKEY !🦧🦧🦧🦧

@BreakingNewsUSA 🇺🇸"
"Bam 💥 that shit was beautiful to watch. Much love to u sir. Rise up"
"STOP WATCHING!!!"
"Americans are fed up with the crap from China.
More Americans want to Buy American.
Shouldnt we have over a million followers by now?
Buy American for America 
#manufacturing #MadeinUSA #MadeinAmerica #USA #COVID19 #POTUS #MAGA 😀 ♥️ 🇺🇸 😷"
"Sides with rioters and thugs! 😡"
"BILL WHO?"
"ECHO if you're an active user! How many people are on here?"
"Are we suppose to be surprised?"
"""We are engaged. And we are not rolling over. Like our forefathers, we care deeply about preserving our God-given natural and unalienable rights, and ensuring that our children and future generations live in a free and just society. We are not going anywhere."" @Marklevinshow"
"✊🇺🇸"
"🗞NEWS: GOP Chair Ronna McDaniel has tested Positive for Coronavirus"
"Because he is worse a pedophole rapist murderer"
"Imagine that, a crack addict can achieve “high” office in “Portlandia”"
"Follow the money."
"Sad day,,,"
"DEAR ""ALL"" SHERIFFS:

OATH BEFORE ORDERS. 

End the lockdowns. 

No enforcement of Tyranny"
"Absolutely correct"
"To the patriots I say this: Take that long eternal look. Stand up for freedom, no matter what the cost. It can help to save your soul and maybe your country. In this mighty struggle each of you have a part. Every person on the earth today chose the right side during the war in heaven. Be on the right side now. Stand up and be counted -Ezra Taft Benson (Former President of the Church of Jesus Christ of Latter-day Saints)"
"😂😂😂😂😂😂😂😂
Awesome!!"
"ReEcho A Lot

Please repost to many Social Media websites, so that more Patriotscan review the information."
"Keep it going!"
"And all the politicians say there’s no fraud"
"MAGA!!!"
"The hypocrisy has to end, he who shouts the loudest does not represent us! Rise up PATRIOTS! ❤️🤍💙🇺🇸"
"EXACTLY, THE TELEVISION SAID HE WAS A WHITE SUPREMACIST!"
"Same old double standards"
"Donald J Trump is that TV Apprentice guy, and the New York real estate mogul who did a cameo on Home Alone and appeared on Saturday Night Live a few times. He's also the greatest president America has ever had since George Washington. Trump's America is what America was always supposed to be. If you don't like it, you are not American no matter what your passport says and you should go to Greece. Sorry, but that's a fact."
"I said during the campaign that if America elected Joe Biden, I was out. My reason for saying that was only a country so far gone as to be beyond redemption would make such an ridiculous choice.

But America did not choose Joe Biden. This is an attempt at grand theft in broad daylight. Regardless of what happens in the next month, I'm staying in. 

With the old standards like the Fox News flopping left, we need every major voice in #newmedia to stand up for what's right and shout even louder than before!

I'm in it to win it for as long as it takes."
"🆘"
"Trump needs to join Parler ASAP"
"👍👍👍👊💥"
"Let them, it is all over Parler. It’ll get out."
"A must watch on @rumble

Rudy and Dan, perfect for some late night Friday TV."
"TRUMP IS OUR VOICE 😇 HE SAYS EXACTLY WHAT EVERY AMERICAN WANTS TO HEAR & MEANS IT 🇺🇸
MAY THE ANGELS SURROUND HIM & PROTECT 🙏 GOOD MUST WIN"
"I noticed it said possible jail time. If this was a republican they would be saying how much jail time, instead of possible jail time!"
"FYI: Prior to the SCOTUS decision in Bush v. Gore, every federal court and every state supreme court had ruled for Gore over Bush every time until SCOTUS. Election contests only start next week, and the key procedural aspect of Bush v. Gore was it started as an election contest."
"It's the flu. Taught in high school biology class.

There is no such thing as someone who doesn't know this.

Only liars."
"Everyone follow and echo. Help each other transition to greatness !!!"
"Of course"
"He’s just another criminal"
"Support the blue line. Remove Every Democrat."
"Yes PLEASE🇺🇸🇺🇸"
"Or, Shitting in your own salad.."
"Sidney is not prone to mouth off if she says she has something the next thing the dems need to do is learn Karate like Lori Loughlin"
"If you’re dumb enough to believe the lib media then you still believe
-The pee-pee tape was real
-Trump is the Jason Bourne of Russian agents
-Hunter Biden isn’t the guy who signed over Hunter Biden’s laptop, with Hunter Biden’s signature & with pictures of Hunter Biden on it
Lol"
"Bye"
"It takes a useful idiot to vote for them thinking they're doing it for ""good reason""."
"ECHOES AND UPVOTES PLEASE AND THANK YOU 😊"
"💥💥💥"
"#backtheblue"
"Lindsey Graham needs to do his job and subpoena both Biden and Obama.

Put them under oath, penalty of perjury.

This is ridiculous."
"President Trump just announced he will VETO VETO VETO the COVID-19 bill! Thank you, Mr. President!"
"He does his job the way he’s TOLD TO?? Who is HIS BOSS??"
"DISGUSTING. Again, I'm thinking we may have to force our way into the capital and pull them out"
"#trumpwon"
"BREAKING

THE SUPREME COURT OF THE UNITED STATES HAS AGREED TO HEAR THE CASE FILED BY THE STATE OF TEXAS. THIS IS HUGE!!!

The processes of the election in the states of MI, WI, GA, & PA may be ruled unconstitutional, giving a victory to President Trump.

Here we go!

ECHO TO SPREAD THE WORD! 🗣🇺🇸"
"No surprise here. They are all corrupt."
"Enough about vaccines. I want to know how Covid cured the flu, cancer and heart disease!"
"B free
No lock downs
No mask

Live ur life"
"🇺🇸80,000,000 Patriots Have Your Back President Trump🇺🇸"
"Beware of these viruses:

CNN-19
MSNBC-19
ABC-19
CBS-19
NBC-19
NY Times-19
Wash. Post-19
Yahoo-19
Huff. Post-19
Politico-19
Mother Jones-19
BBC-19
Newsweek-19
NPR-19
Bloomberg-19
Vox-19
The Atlantic-19
New Yorker-19
Time-19
Buzzfeed-19
AP-19
Daily Beast-19
Slate-19"
"So Bill Gates Dr says he REFUSES to vaccinate his own children.
That says it all!!!"
"I'm there! That's two, we need 5 more"
"If these are still standing in your area, make a visit to support those who support our President! No more supporting everyone that’s trying to bury him! 
#wwg1wga #antifa #antiamerican #blackcommunity #bible #defundpoliticians #deepstatecoup #bigtech #cops #draintheswamp #democratsaredestroyingamerica #democratsaredangerous #election2020 #freespeech #fakenews #hollywood #hoax #ilhanomar #istandwithtrump #jesuschrist #kag2020 #keepamericasafe #liberalhypocrisy #liberalismisaboutcontrol #maga2020 #mypresident #makeamericasafeagain #nesara #obamagate #ourpresident #prosecutedeepstate #patriots #pedogate #qanon #qanonposts #qdrops #riots #riots2020 #riotsarentprotesting #secondamendment #secondamendment #1a #4a #thegreatawakening #trump2020 #trumptrain2020 #trumpsupporters #tech #trusttheplan #twittercensorship #theresistance1776 #unitednotdivided #voteouteverydemeverywhere #wakeupamerica #wearethenewsnow #weightloss #wwg1wgaworldwide #xijinping #yahweh #zionism #god"
"Echo this to see what happens"
"Nothing to see here just another Muslim paedophile worshipper targeting our young white girls.

All mosque should be demolished and muslim rats forced out"
"For those of you who are afraid of what this nation is facing and concerned as to WHY President Trump has not issued the insurrection act and so on, please give a listen. This woman is brilliant and explains things in a way that even the most ignorant of us (in political issues) can understand. Her explanations here, educating us in a very clear manner is AWESOME! Please listen."
"Just a reminder... Just because ""the news"" isn't reporting the widespread voter fraud and illegal election practices doesn't mean it's not being seen and reported to authorities."
"The left and their bs will soon be over. Patriots will not stand for it"
"ReEcho a lot more on Parler. 

A lot of Parler posts are not receiving the widest possible circulation for Patriots to read posts.

Help by reposting the articles to other Media websites.

I need to reach 10 thousand Patriot Parler friends. Please add me to your list.

Thank you!"
"ReEcho A Lot"
"Yes"
"Twitter, Fakebook, and Google are the greatest threats to free speech in America today. 
China and the Soviets would be impressed."
"8 years of failure - Biden/Obama
4 years of success - Trump
Don't vote for failure, vote for Trump!
#TruthIsFree"
"Oh hell ya! 👍🏻🇺🇸"
"Foi só Moro sair👏👏"
"Thug life"
"ENTER THE MUSLIM CONNECTION,

Young boys are used as pre marital sex facilitators in much of the Muslim world. This is not scaremongering it's fact.

These men are given a pass despite raping thousands of younger children.

Why? Because THE Globalists do NOT call it paedophilia?"
"Judges that order the destruction of evidence of election fraud, should be charged with treason and when found guilty suffer the punishment to the fullest extent of the charges. 

Treason is not a crime to be taken lightly, and the left have declared war in America against its people using its apparatus of media for modern psychological information warfare! This social engineering program has been overrun by alternative media and the left is in full panic mode trying to cover their tracks!

These attempts to hide behind their positions of power only proves they're part and parcel to the crimes being purpotraited on the American public and are enemy combatants! The FBI should not be trusted with evidence as they've been complacent up to this point, and have hidden the crimes of the Biden crime family, by hiding proof of Biden ties to China! 

Bill Barr should not be trusted as the Justice department gives directives to the FBI and Barr too hid the crimes and has slow walked the process"
"If your child is devastated by hearing Merry Christmas one of two things (or both) are true: You are a horrible parent and have failed your child; or your child needs help - seriously, please get the child some real professional help. Sorry."
"Welcome warrior and UFC icon @GamebredFighter Jorge Masvidal to Parler! Throw him a follow!"
"‪“Shut it all down (with no exit plan) or YOU WANT PEOPLE TO DIE” is an unserious argument. We’re NOT weighing good vs. bad options. We’re weighing bad vs. WORSE options. We live in a world full of dangers & weighing multiple options that may cause harm is our unfortunate reality.‬"
"It's Also the TRUTH"
"ECHO more"
"Disgusting ‼️‼️‼️ These fuckers need to ALL be shot ‼️‼️ Enough pussy footing around ‼️‼️‼️‼️🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷"
"It's a sad political party that aborts children. It's an even sadder one that then turns around and complains of children being 'mistreated' at the border. #maga #kag #noToDems #trump2020 #usa #wwg1wga"
"turd alert pass it on"
"Barr needs to go on TV & let the illegals know if we catch you voting you will be deported as the law mandates, no more canceling out citizens votes,politicians in sanctuary cities should be charged with voters fraud,"
"Stupid ass who voted for this dick"
"Twitter finally unlocked our account. 

But we’re still glad to be on Parler! 

No shadow-banning here!"
"Regardless of the outcome, there MUST be a Special Counsel appointed immediately to review the Biden Crime Family’s illicit dealings with powerful communists from China, and tyrants from Moscow. If this doesn’t happen, then “justice” is meaningless."
"Echo this far and wide!
We want 1 million echoes!
Let’s go!"
"Vladimir Putin’s Russia just pulled off one of the worst hacks in American history. While the full extent of the damage is still being determined, one fact is clear: Russia must be made to pay for this attack on America."
